Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name,Production (tonnes)
31.52,68.51,29.7,Clayey,Millets,12,7,30,Urea,11570000
28.49,50.47,70,Clayey,Sugarcane,11,12,30,14-35-14,4.53E+08
40,64.71,57.07,Clayey,Pulses,6,12,25,17-17-17,24240000
33.54,66.83,39.59,Loamy,Oil seeds,15,0,39,DAP,39669000
28.07,61.55,53.65,Red,Millets,12,0,8,17-17-17,11570000
27.47,55.26,45.89,Sandy,Millets,11,1,14,14-35-14,11570000
25.52,45.73,48.04,Black,Paddy,21,0,26,Urea,22600
31.99,67.57,54.82,Clayey,Ground Nuts,41,0,0,28-28,10180000
32.18,59.36,26.84,Clayey,Ground Nuts,37,0,2,17-17-17,10180000
24.2,49.32,38.13,Sandy,Maize,21,0,19,10-26-26,37660000
35.23,57.62,49.82,Clayey,Paddy,8,13,17,10-26-26,22600
30.41,66.28,57.05,Black,Millets,13,10,9,20-20,11570000
30.33,66.06,44.53,Red,Maize,11,13,7,10-26-26,37660000
34.77,57.87,70,Red,Ground Nuts,14,12,15,17-17-17,10180000
36.47,56.72,31.13,Loamy,Tobacco,19,2,18,17-17-17,804454
29.01,66.48,43.89,Sandy,Oil seeds,11,3,39,14-35-14,39669000
29.95,58.03,46.12,Loamy,Tobacco,18,0,19,20-20,804454
36.26,65.71,67.99,Sandy,Tobacco,10,3,35,Urea,804454
28.37,47.22,31.59,Sandy,Ground Nuts,38,0,1,10-26-26,10180000
33.42,61.58,56.87,Sandy,Maize,24,0,23,14-35-14,37660000
28.42,51.12,27.41,Loamy,Cotton,11,0,6,17-17-17,4590000
30.44,56.94,36.23,Loamy,Maize,24,1,21,14-35-14,37660000
32.65,62.07,47.91,Clayey,Wheat,37,0,1,17-17-17,1.13E+08
40,77.83,40.75,Sandy,Tobacco,15,2,37,10-26-26,804454
30.96,67.1,48.43,Loamy,Cotton,11,14,20,28-28,4590000
38.42,61.78,34.65,Loamy,Millets,10,3,35,Urea,11570000
30.14,57.67,49.19,Red,Barley,11,13,17,20-20,1690000
23.31,62.72,32.33,Clayey,Paddy,5,11,27,17-17-17,22600
31.77,65.98,47.18,Sandy,Tobacco,10,0,6,DAP,804454
33.42,67.09,45.04,Black,Wheat,10,0,38,14-35-14,1.13E+08
28.97,42.16,45.5,Loamy,Tobacco,18,2,9,14-35-14,804454
25.61,46.7,28.16,Loamy,Cotton,19,0,15,17-17-17,4590000
27.31,50.92,46.77,Sandy,Cotton,22,1,15,10-26-26,4590000
27.74,59.78,39.31,Black,Pulses,11,0,15,DAP,24240000
36.41,65.44,34.56,Red,Maize,38,2,0,DAP,37660000
24.11,43.34,38.58,Loamy,Maize,35,0,1,28-28,37660000
27.1,57.17,39.17,Red,Maize,20,1,19,DAP,37660000
25.68,50.02,55.22,Black,Millets,8,2,8,DAP,11570000
33.95,67.15,51.1,Sandy,Paddy,10,14,21,14-35-14,22600
27.14,67.86,70,Clayey,Tobacco,9,0,33,14-35-14,804454
37.39,61.21,53.57,Clayey,Barley,14,10,16,20-20,1690000
30.37,48.11,52.79,Sandy,Pulses,11,0,18,14-35-14,24240000
31.81,50.57,52.14,Sandy,Barley,9,3,27,10-26-26,1690000
31.86,65.87,48.75,Loamy,Sugarcane,13,17,16,DAP,4.53E+08
24.71,56.84,68.61,Red,Ground Nuts,7,3,10,Urea,10180000
21.15,56.41,40.51,Red,Millets,8,5,17,14-35-14,11570000
33.21,64.6,57.98,Red,Sugarcane,2,5,31,28-28,4.53E+08
29.8,61.21,33.62,Loamy,Sugarcane,38,1,0,17-17-17,4.53E+08
25.31,65.68,54.26,Red,Pulses,14,3,41,20-20,24240000
31.94,61.2,41.82,Loamy,Ground Nuts,41,2,0,17-17-17,10180000
30.91,46.55,39.78,Black,Cotton,7,16,16,14-35-14,4590000
34.8,68.57,39.03,Sandy,Pulses,17,0,6,28-28,24240000
32.06,61.19,38.55,Black,Cotton,41,3,2,Urea,4590000
29.79,62.18,39.21,Sandy,Tobacco,12,3,26,DAP,804454
34.38,64.34,40.91,Red,Millets,6,0,33,20-20,11570000
27.18,51.26,37.13,Sandy,Pulses,3,18,12,10-26-26,24240000
25.69,59.34,37.43,Red,Cotton,37,3,0,17-17-17,4590000
24.68,55.24,24.69,Loamy,Millets,16,0,41,14-35-14,11570000
26.89,60.79,58.5,Sandy,Oil seeds,9,2,34,20-20,39669000
34.2,66.08,42.67,Loamy,Maize,10,19,8,17-17-17,37660000
31.92,55.47,48.31,Red,Cotton,14,0,43,14-35-14,4590000
29.82,52.4,40.42,Sandy,Maize,16,0,40,Urea,37660000
21.1,46.31,20,Black,Cotton,13,15,13,10-26-26,4590000
25.5,62.18,34.93,Black,Oil seeds,5,7,29,14-35-14,39669000
40,65.47,42.28,Red,Barley,11,0,40,17-17-17,1690000
26.4,44.98,59.52,Loamy,Tobacco,9,1,15,DAP,804454
29.18,66.43,60.41,Loamy,Cotton,7,12,25,20-20,4590000
32.91,66.66,40.05,Sandy,Ground Nuts,26,2,18,28-28,10180000
24.29,67.06,44.48,Loamy,Wheat,8,0,11,DAP,1.13E+08
34.93,61.43,44.65,Black,Sugarcane,20,1,20,Urea,4.53E+08
23.71,63.86,35.37,Sandy,Paddy,36,0,2,10-26-26,22600
37.64,61.51,27.73,Loamy,Maize,15,1,43,DAP,37660000
27.39,60.39,45.71,Clayey,Millets,31,0,0,10-26-26,11570000
40,79.33,33.3,Loamy,Millets,11,3,36,17-17-17,11570000
22.18,52.62,21.23,Sandy,Pulses,31,2,0,14-35-14,24240000
34.69,53.03,34.57,Clayey,Millets,5,20,18,20-20,11570000
33.65,72.61,52.87,Loamy,Ground Nuts,43,0,0,10-26-26,10180000
36.25,61.04,42.94,Sandy,Pulses,1,5,27,20-20,24240000
31.48,63.06,31.47,Red,Tobacco,33,0,0,DAP,804454
30.64,67.36,57.07,Red,Paddy,3,3,30,17-17-17,22600
31.25,55.15,60.25,Clayey,Cotton,16,13,14,10-26-26,4590000
30.66,55.71,61.87,Clayey,Tobacco,12,0,34,DAP,804454
32.34,55.71,38.14,Sandy,Paddy,17,0,22,28-28,22600
36.52,66.41,59.41,Loamy,Cotton,22,4,19,28-28,4590000
31.91,60.93,39.31,Loamy,Oil seeds,43,0,0,20-20,39669000
36.7,63.11,43.54,Loamy,Oil seeds,34,4,2,20-20,39669000
25.42,65.93,20,Sandy,Pulses,5,15,21,Urea,24240000
30.06,47.8,60.33,Loamy,Barley,34,0,0,20-20,1690000
28.62,51.19,33.7,Clayey,Maize,37,0,0,14-35-14,37660000
33.45,58.88,44.67,Red,Maize,16,0,8,DAP,37660000
22.92,43.75,24.45,Black,Oil seeds,37,2,0,14-35-14,39669000
39.47,66.89,26.46,Red,Barley,13,0,41,28-28,1690000
34.2,64.13,36.5,Sandy,Millets,11,12,30,20-20,11570000
24.2,46.77,25.96,Clayey,Oil seeds,16,4,5,20-20,39669000
29.06,48.7,52.49,Black,Millets,11,4,10,17-17-17,11570000
23.29,59.4,40.01,Sandy,Wheat,12,4,24,14-35-14,1.13E+08
34.89,53.59,52.87,Clayey,Ground Nuts,17,1,29,10-26-26,10180000
31.11,61.64,58.52,Loamy,Sugarcane,15,0,37,20-20,4.53E+08
33.58,66.11,42.35,Clayey,Ground Nuts,21,0,27,14-35-14,10180000
29.84,55.15,70,Clayey,Oil seeds,38,3,2,DAP,39669000
25.63,49.76,37.15,Red,Wheat,2,15,16,20-20,1.13E+08
25.14,46.89,37.74,Red,Oil seeds,40,0,0,28-28,39669000
27.14,56.05,30.48,Sandy,Wheat,12,3,41,20-20,1.13E+08
35.61,60.02,37.93,Clayey,Paddy,17,0,9,10-26-26,22600
27.68,56.09,31.09,Clayey,Pulses,42,1,1,10-26-26,24240000
24.25,40.87,70,Clayey,Ground Nuts,36,0,2,DAP,10180000
30.86,61.47,38.53,Red,Oil seeds,14,11,15,DAP,39669000
25.68,57.8,28.43,Clayey,Cotton,8,11,28,14-35-14,4590000
32.28,53.91,52.3,Red,Wheat,12,13,32,20-20,1.13E+08
27.4,59.45,64.61,Loamy,Maize,5,3,33,20-20,37660000
31.83,65.84,45.46,Sandy,Maize,36,1,0,10-26-26,37660000
34.39,71.63,25.99,Loamy,Tobacco,35,0,3,DAP,804454
34.42,71.01,48.66,Loamy,Sugarcane,10,9,14,Urea,4.53E+08
34.54,66.58,57.85,Sandy,Maize,18,0,36,28-28,37660000
33.08,70.92,63.58,Sandy,Cotton,18,0,42,17-17-17,4590000
29.19,56.47,54.69,Loamy,Cotton,11,0,9,28-28,4590000
25.8,66.1,30.14,Clayey,Wheat,45,0,0,17-17-17,1.13E+08
29.81,66.55,42.65,Black,Wheat,9,0,10,14-35-14,1.13E+08
26.89,61.88,49.27,Black,Cotton,33,0,0,Urea,4590000
34.59,64.16,61.6,Sandy,Ground Nuts,40,2,1,20-20,10180000
35.73,62.22,25.88,Loamy,Millets,35,1,0,Urea,11570000
28.58,68.36,20,Black,Pulses,12,0,42,Urea,24240000
34.68,75.2,45.71,Loamy,Tobacco,15,21,22,20-20,804454
30.32,52.18,48.73,Clayey,Cotton,25,0,27,Urea,4590000
36.01,58.15,49.54,Clayey,Pulses,14,4,38,17-17-17,24240000
29.78,63.87,61.27,Red,Cotton,5,10,33,14-35-14,4590000
31.35,48.36,47.04,Loamy,Tobacco,13,1,7,Urea,804454
22.62,60.09,38.4,Black,Sugarcane,11,3,36,Urea,4.53E+08
34.58,68.3,42.15,Loamy,Sugarcane,5,4,27,14-35-14,4.53E+08
40,72.81,54.19,Black,Wheat,35,1,0,20-20,1.13E+08
34.53,58.81,26.06,Clayey,Maize,16,0,33,20-20,37660000
35.63,64.09,70,Sandy,Ground Nuts,23,0,24,14-35-14,10180000
27.95,55.69,57.99,Black,Tobacco,6,10,17,10-26-26,804454
24.38,56.96,39.27,Sandy,Barley,32,0,1,10-26-26,1690000
30.99,56.13,38.39,Black,Maize,22,1,22,Urea,37660000
38.39,72.48,62.16,Black,Tobacco,26,0,22,28-28,804454
23.6,54.54,23.53,Clayey,Paddy,17,1,41,10-26-26,22600
40,80,43.34,Black,Barley,43,4,0,28-28,1690000
25.42,58.84,61.98,Red,Pulses,6,0,11,Urea,24240000
33.49,54.24,25.15,Black,Pulses,34,2,0,10-26-26,24240000
33.92,55.94,43.63,Black,Ground Nuts,12,1,11,Urea,10180000
26.83,46.99,40.08,Loamy,Sugarcane,24,2,16,Urea,4.53E+08
25.6,58.84,34.42,Loamy,Cotton,10,7,27,17-17-17,4590000
29.04,67.21,35.35,Loamy,Millets,39,0,1,20-20,11570000
36.08,64.21,51.97,Red,Ground Nuts,10,19,25,14-35-14,10180000
32.37,67.42,54.33,Clayey,Wheat,8,0,37,DAP,1.13E+08
34.53,50.02,31.27,Red,Oil seeds,8,3,35,17-17-17,39669000
30.79,61.55,57.57,Loamy,Sugarcane,7,0,7,10-26-26,4.53E+08
24.35,44.79,34.94,Red,Oil seeds,34,0,2,14-35-14,39669000
25.32,47.36,28.39,Loamy,Tobacco,34,3,3,Urea,804454
25.51,59.65,53.61,Red,Sugarcane,15,13,15,14-35-14,4.53E+08
27.11,57.8,49.87,Clayey,Pulses,19,2,16,10-26-26,24240000
31.69,56.25,40.99,Black,Barley,3,0,10,14-35-14,1690000
33.3,63.72,45.46,Clayey,Millets,13,15,11,DAP,11570000
27.44,56.5,34.3,Black,Millets,17,0,9,10-26-26,11570000
33.42,59.5,24.78,Clayey,Cotton,9,0,41,14-35-14,4590000
39.42,64.09,20.97,Red,Sugarcane,11,6,27,DAP,4.53E+08
31.52,61.75,49.9,Black,Maize,14,12,7,28-28,37660000
29.16,49.45,20.83,Black,Sugarcane,11,11,12,28-28,4.53E+08
34.99,54.73,45.64,Sandy,Oil seeds,45,3,1,Urea,39669000
30.56,66.52,39.1,Red,Cotton,24,0,26,14-35-14,4590000
24.33,46.07,28.21,Clayey,Wheat,15,4,11,20-20,1.13E+08
27.21,46.35,35.11,Loamy,Millets,10,0,10,17-17-17,11570000
30.96,56.48,38.62,Red,Paddy,32,0,2,28-28,22600
25.46,55.52,34.53,Sandy,Ground Nuts,39,2,3,28-28,10180000
31.13,57.22,49.42,Loamy,Barley,14,0,4,20-20,1690000
25.05,44.34,25.92,Sandy,Maize,9,11,16,10-26-26,37660000
33.05,50.5,39.37,Loamy,Oil seeds,6,2,14,Urea,39669000
38.39,61.8,54.73,Sandy,Paddy,7,23,21,28-28,22600
29.46,60.17,40.6,Red,Millets,16,2,9,20-20,11570000
23.78,50.2,41.1,Clayey,Wheat,21,0,20,DAP,1.13E+08
34.85,58.96,40.06,Sandy,Oil seeds,22,0,28,17-17-17,39669000
34.81,60.62,53.89,Clayey,Barley,15,0,5,14-35-14,1690000
29.41,46.25,48.06,Loamy,Cotton,7,21,16,20-20,4590000
34.5,66.51,62.55,Sandy,Cotton,13,3,38,20-20,4590000
30.78,58.39,37.15,Black,Ground Nuts,26,1,20,10-26-26,10180000
35.65,68.27,36.65,Black,Cotton,15,0,43,14-35-14,4590000
29,66.29,61.94,Loamy,Maize,10,0,37,Urea,37660000
23.69,44.73,48.52,Red,Pulses,18,1,17,DAP,24240000
29.39,57.26,57.53,Clayey,Sugarcane,12,4,33,28-28,4.53E+08
27,52.82,49.08,Loamy,Paddy,16,1,7,28-28,22600
26.6,45.91,28.97,Red,Pulses,37,2,2,14-35-14,24240000
31.57,53.08,43.02,Sandy,Sugarcane,24,0,25,20-20,4.53E+08
30.48,67.9,25.48,Clayey,Sugarcane,11,2,34,28-28,4.53E+08
27.39,50.86,56.33,Clayey,Ground Nuts,11,4,7,28-28,10180000
31.26,68.13,23.88,Red,Cotton,10,7,33,17-17-17,4590000
30.52,70.57,59.93,Clayey,Sugarcane,38,3,2,14-35-14,4.53E+08
30.17,67.92,56.37,Clayey,Paddy,37,0,0,28-28,22600
30.79,52.36,42.22,Clayey,Sugarcane,3,13,18,14-35-14,4.53E+08
33.68,51.62,48.57,Red,Oil seeds,8,3,37,17-17-17,39669000
30.1,62.4,52.64,Loamy,Maize,5,10,26,28-28,37660000
38.72,58.9,38.91,Black,Barley,8,11,31,14-35-14,1690000
37.78,62.74,38.56,Clayey,Tobacco,13,0,39,17-17-17,804454
35.93,77.82,40.02,Black,Sugarcane,42,0,1,DAP,4.53E+08
36.65,73.12,32.65,Sandy,Millets,11,0,45,DAP,11570000
31.53,62.71,63.53,Red,Ground Nuts,28,0,16,20-20,10180000
25.47,51.22,21.2,Loamy,Barley,14,0,41,DAP,1690000
21.26,57.97,22.22,Clayey,Maize,25,2,15,20-20,37660000
30.89,61.12,43.19,Sandy,Pulses,36,4,0,17-17-17,24240000
28.96,46.48,40.37,Clayey,Cotton,38,2,0,28-28,4590000
31.51,55.1,30.6,Red,Tobacco,20,0,23,Urea,804454
37.18,67.2,44.25,Clayey,Ground Nuts,36,0,1,14-35-14,10180000
33.11,72.21,25.55,Sandy,Cotton,3,2,29,14-35-14,4590000
32.28,51.98,66.27,Red,Barley,10,7,29,28-28,1690000
34.19,57.37,20,Red,Wheat,5,13,21,Urea,1.13E+08
35.41,63.84,41.24,Clayey,Paddy,8,3,31,DAP,22600
24.11,45.89,33.2,Red,Pulses,12,0,41,10-26-26,24240000
30.14,55.8,53.62,Loamy,Millets,11,0,39,17-17-17,11570000
26.12,54.01,24.44,Sandy,Tobacco,9,0,10,14-35-14,804454
31.19,49.02,53.05,Red,Oil seeds,7,3,33,10-26-26,39669000
32.4,60.04,70,Sandy,Maize,16,0,34,17-17-17,37660000
31.7,56.56,58.11,Red,Barley,9,5,24,Urea,1690000
34.39,56,39.22,Loamy,Cotton,25,1,20,17-17-17,4590000
25.77,48.22,37.18,Black,Pulses,22,1,23,Urea,24240000
28.91,54,43.35,Black,Paddy,25,0,19,20-20,22600
27.59,46.47,42.99,Loamy,Millets,39,0,4,20-20,11570000
38.75,59.06,26.59,Red,Pulses,7,0,39,10-26-26,24240000
22.57,45.63,25.22,Sandy,Pulses,36,4,0,20-20,24240000
31.88,55.48,48.99,Sandy,Sugarcane,36,0,3,14-35-14,4.53E+08
22.37,54.2,28.21,Red,Pulses,16,4,40,10-26-26,24240000
35.64,58.25,43.11,Sandy,Barley,10,12,13,17-17-17,1690000
37.92,63.52,57.65,Sandy,Barley,11,0,17,20-20,1690000
34.96,62.17,32.1,Clayey,Barley,28,4,25,28-28,1690000
35.87,67.72,56.45,Sandy,Pulses,6,4,29,20-20,24240000
30.72,58.49,48.86,Red,Millets,14,2,29,28-28,11570000
27.1,54.31,64.72,Sandy,Ground Nuts,7,1,14,14-35-14,10180000
31.63,59.3,36.89,Black,Pulses,13,0,34,Urea,24240000
31.94,49.09,33.57,Clayey,Sugarcane,9,10,32,Urea,4.53E+08
36.29,66.45,28.19,Clayey,Tobacco,22,0,24,DAP,804454
25.13,65.26,63.03,Black,Millets,5,6,31,DAP,11570000
33.23,54.63,32.08,Red,Maize,9,0,11,DAP,37660000
30.1,76.55,35.94,Black,Maize,12,4,38,28-28,37660000
33.57,71.2,44.05,Black,Barley,13,3,13,17-17-17,1690000
25.63,62.5,43.69,Loamy,Sugarcane,21,0,25,DAP,4.53E+08
37.36,57.89,32.72,Black,Millets,9,6,26,28-28,11570000
36.23,62.8,42.68,Clayey,Maize,14,0,31,Urea,37660000
33.26,56.71,62.07,Black,Paddy,13,0,42,17-17-17,22600
26.65,60.53,40.45,Loamy,Barley,11,0,16,10-26-26,1690000
27.97,63.97,29.3,Black,Oil seeds,10,2,37,17-17-17,39669000
36.16,66.29,49.05,Loamy,Barley,1,19,19,10-26-26,1690000
32.12,77.29,69.64,Black,Tobacco,15,0,44,Urea,804454
28.77,55.31,61.58,Black,Tobacco,7,0,11,17-17-17,804454
36.4,55.65,42.68,Clayey,Wheat,26,0,14,14-35-14,1.13E+08
31.39,55.54,33.3,Sandy,Wheat,13,0,10,28-28,1.13E+08
29.26,52.37,64.7,Clayey,Wheat,35,3,4,10-26-26,1.13E+08
31.07,66.31,35.37,Red,Tobacco,36,2,0,Urea,804454
31.2,67.76,37.33,Loamy,Barley,10,4,32,20-20,1690000
20.79,49.45,31.93,Sandy,Oil seeds,1,20,19,14-35-14,39669000
35.08,64.76,34.93,Clayey,Paddy,10,0,36,Urea,22600
31.09,53.5,30.38,Red,Oil seeds,10,3,37,28-28,39669000
36.48,63.8,37.03,Red,Paddy,22,0,28,17-17-17,22600
27.47,63.37,35.75,Loamy,Paddy,11,7,31,Urea,22600
29.7,47.21,42.8,Loamy,Millets,16,0,14,Urea,11570000
34.31,64.07,56.1,Black,Ground Nuts,41,0,0,28-28,10180000
35.48,77.07,59.6,Red,Millets,14,15,18,DAP,11570000
35.01,60.31,41.09,Loamy,Cotton,5,19,19,20-20,4590000
26.86,64.6,67.51,Clayey,Pulses,11,13,19,14-35-14,24240000
37.76,69.09,42.99,Clayey,Tobacco,41,0,0,DAP,804454
30.43,52.13,20,Loamy,Paddy,6,6,28,Urea,22600
36.99,61.66,67.74,Sandy,Sugarcane,2,7,27,Urea,4.53E+08
32.06,71.03,52.21,Clayey,Wheat,21,3,25,20-20,1.13E+08
25.99,48.98,52.04,Clayey,Ground Nuts,13,11,27,20-20,10180000
36.61,59.51,61.5,Black,Maize,18,4,40,20-20,37660000
32.43,61.18,35.98,Black,Oil seeds,15,3,44,14-35-14,39669000
32.76,64.72,70,Red,Cotton,6,14,12,14-35-14,4590000
27.35,57.23,20,Red,Paddy,15,2,38,Urea,22600
27.35,70.98,53.73,Sandy,Pulses,9,8,12,Urea,24240000
32.86,69.27,40.03,Clayey,Cotton,15,1,13,14-35-14,4590000
39.57,71.95,48.79,Black,Sugarcane,42,0,1,10-26-26,4.53E+08
31.94,67.97,36.56,Sandy,Cotton,8,11,27,17-17-17,4590000
36.37,55.52,51.42,Red,Ground Nuts,1,17,16,Urea,10180000
29.41,64.67,26.84,Loamy,Ground Nuts,41,0,0,DAP,10180000
23.65,51.65,42.94,Loamy,Tobacco,40,2,0,Urea,804454
27.69,66.82,69.38,Sandy,Millets,5,9,31,DAP,11570000
27.83,53.18,51.26,Clayey,Maize,12,12,33,17-17-17,37660000
34.25,59.46,35.3,Clayey,Cotton,5,2,11,DAP,4590000
29.01,58.63,70,Red,Tobacco,4,0,6,20-20,804454
28.44,61.71,20,Black,Oil seeds,15,1,35,DAP,39669000
35.82,70.09,65.76,Red,Cotton,26,0,19,DAP,4590000
23.74,59.52,37.9,Clayey,Millets,35,0,0,28-28,11570000
26.4,61.18,44.59,Sandy,Cotton,37,0,3,14-35-14,4590000
30.59,51.1,29.61,Clayey,Tobacco,34,1,4,Urea,804454
24.26,47.47,41.47,Red,Barley,33,0,0,14-35-14,1690000
37.07,65.57,29.2,Red,Millets,15,0,35,17-17-17,11570000
31.17,47.4,35.26,Loamy,Barley,43,2,0,17-17-17,1690000
26.04,57.17,58.73,Black,Maize,11,4,5,14-35-14,37660000
32.02,49.9,34.01,Clayey,Barley,5,3,30,17-17-17,1690000
37.64,71,34.45,Loamy,Paddy,8,3,9,17-17-17,22600
40,51.91,51.48,Clayey,Pulses,10,4,37,20-20,24240000
40,64.82,34.91,Loamy,Millets,9,9,29,10-26-26,11570000
34.52,54.84,20.39,Red,Millets,7,0,37,14-35-14,11570000
24.19,52.78,62.25,Sandy,Paddy,5,0,13,10-26-26,22600
28.3,44.16,37.12,Sandy,Millets,45,0,0,17-17-17,11570000
28.56,50.73,40.11,Black,Ground Nuts,40,0,0,DAP,10180000
25.84,48.25,28.97,Black,Maize,33,0,0,17-17-17,37660000
32.82,72.68,67.27,Red,Cotton,16,2,35,14-35-14,4590000
29.11,41.5,57.5,Black,Tobacco,15,9,11,Urea,804454
40,79.27,54.52,Clayey,Oil seeds,11,5,31,DAP,39669000
32.51,74.08,30.77,Black,Wheat,20,4,17,14-35-14,1.13E+08
34.34,64.59,64.54,Sandy,Maize,7,11,18,Urea,37660000
31.72,46.57,33.12,Black,Maize,8,4,25,28-28,37660000
26.61,46.44,31.61,Clayey,Tobacco,41,0,0,17-17-17,804454
34.99,61.26,46.53,Red,Oil seeds,37,0,0,Urea,39669000
28.46,47.43,43.66,Loamy,Maize,34,0,0,10-26-26,37660000
29.07,61.08,27.49,Clayey,Pulses,9,0,9,10-26-26,24240000
31.91,56.92,56.68,Clayey,Wheat,8,4,10,14-35-14,1.13E+08
27.05,67.65,49.4,Clayey,Pulses,9,1,33,Urea,24240000
27.35,60.19,38.46,Red,Paddy,40,1,3,DAP,22600
30.24,57.27,33.81,Sandy,Cotton,35,3,0,Urea,4590000
27.47,50.13,43.95,Loamy,Maize,11,1,10,20-20,37660000
29.17,56.11,33.33,Clayey,Sugarcane,17,0,24,14-35-14,4.53E+08
28.47,43.34,70,Black,Ground Nuts,9,2,6,DAP,10180000
26.53,54.66,31.33,Sandy,Wheat,15,20,12,Urea,1.13E+08
25.42,59.82,44.93,Black,Barley,13,4,36,10-26-26,1690000
33.41,51.2,45.61,Red,Maize,20,0,18,17-17-17,37660000
30.22,54.1,24.22,Loamy,Cotton,4,4,29,14-35-14,4590000
24.58,46.1,28.15,Red,Paddy,41,3,2,20-20,22600
24.28,65.84,55.13,Clayey,Ground Nuts,12,3,9,10-26-26,10180000
37.55,64.6,43.06,Loamy,Millets,36,1,0,20-20,11570000
24.94,59.33,39.15,Loamy,Barley,18,4,41,20-20,1690000
31.22,71.21,39.47,Clayey,Pulses,25,0,15,28-28,24240000
29.92,70.82,61.95,Red,Pulses,11,0,17,Urea,24240000
29.22,57.62,50.47,Loamy,Oil seeds,14,2,40,28-28,39669000
29.23,69.81,40.31,Red,Oil seeds,43,2,0,10-26-26,39669000
23.9,45.41,23.75,Red,Oil seeds,8,1,11,20-20,39669000
21.36,44.67,49.8,Clayey,Oil seeds,11,0,11,10-26-26,39669000
25.73,50.6,20,Red,Pulses,11,9,32,14-35-14,24240000
24.48,49.05,33.85,Loamy,Tobacco,5,12,29,14-35-14,804454
36.65,55.69,61.93,Black,Ground Nuts,13,17,9,14-35-14,10180000
35.8,52.09,38.81,Sandy,Tobacco,25,0,28,14-35-14,804454
30.7,65.78,39.17,Red,Barley,23,4,17,Urea,1690000
26.47,52.63,37.92,Clayey,Pulses,9,12,33,28-28,24240000
28.61,63.87,29.29,Red,Cotton,17,3,9,DAP,4590000
33.19,51.22,31.92,Loamy,Tobacco,19,2,40,DAP,804454
34.34,59.1,53.66,Black,Pulses,8,14,14,DAP,24240000
31.92,64.08,56.9,Loamy,Barley,13,11,10,20-20,1690000
24.19,48.21,44.34,Black,Paddy,13,5,24,14-35-14,22600
32.55,64.38,28.02,Black,Oil seeds,9,12,28,28-28,39669000
30.08,65.89,54.29,Loamy,Sugarcane,17,0,38,28-28,4.53E+08
31.67,50.73,39.1,Sandy,Wheat,19,2,14,DAP,1.13E+08
30.61,57.26,56.71,Clayey,Oil seeds,14,2,34,14-35-14,39669000
29.32,47.61,44.18,Loamy,Wheat,40,0,2,28-28,1.13E+08
40,77.37,53.95,Loamy,Sugarcane,34,0,2,20-20,4.53E+08
33.43,54.28,50.93,Red,Ground Nuts,8,0,32,10-26-26,10180000
33.69,65.59,44.33,Clayey,Sugarcane,9,4,31,14-35-14,4.53E+08
22.93,58.97,53.96,Black,Sugarcane,6,0,10,Urea,4.53E+08
22.07,43.99,24.58,Clayey,Sugarcane,44,4,0,Urea,4.53E+08
30.94,49.05,21.4,Black,Paddy,9,17,17,Urea,22600
22.15,48.66,61,Loamy,Oil seeds,10,0,8,20-20,39669000
35.01,61.43,53.19,Black,Wheat,14,3,33,14-35-14,1.13E+08
27.47,49.35,52.45,Red,Wheat,8,12,33,14-35-14,1.13E+08
30.34,71.91,39.7,Clayey,Oil seeds,35,3,0,20-20,39669000
26.1,47.87,27.14,Sandy,Wheat,10,0,42,Urea,1.13E+08
37.5,61.09,54.31,Black,Wheat,6,23,18,17-17-17,1.13E+08
31.12,67.16,45.77,Red,Barley,19,1,18,10-26-26,1690000
38.12,68.6,34.16,Sandy,Oil seeds,13,1,31,14-35-14,39669000
33.08,69.06,68.37,Red,Oil seeds,4,11,25,DAP,39669000
37.86,56.43,47.62,Clayey,Tobacco,35,0,3,DAP,804454
32.29,49.94,49.05,Clayey,Cotton,4,10,37,Urea,4590000
29.64,66.03,65.05,Black,Tobacco,17,4,40,14-35-14,804454
31.15,52.04,47.36,Loamy,Paddy,11,1,31,10-26-26,22600
32.31,64.95,55.13,Sandy,Cotton,16,0,10,20-20,4590000
31.39,65.28,55.06,Clayey,Sugarcane,20,0,20,17-17-17,4.53E+08
31.23,47.26,33.63,Sandy,Wheat,16,1,43,14-35-14,1.13E+08
33.15,56.83,29.47,Black,Millets,37,0,0,DAP,11570000
28.74,45.6,40.97,Black,Maize,22,3,19,14-35-14,37660000
36.5,63.95,29.3,Clayey,Sugarcane,10,9,31,20-20,4.53E+08
31.25,65.16,61.75,Red,Barley,13,1,40,28-28,1690000
31.34,65.3,45.94,Clayey,Cotton,15,9,12,14-35-14,4590000
39.17,60.87,33.65,Sandy,Sugarcane,17,0,14,28-28,4.53E+08
22.03,55.73,44.87,Sandy,Wheat,20,0,17,DAP,1.13E+08
29.57,61.19,62.88,Black,Paddy,11,0,11,14-35-14,22600
37.28,59.54,42.77,Loamy,Oil seeds,41,3,1,14-35-14,39669000
30.44,73.8,29.62,Loamy,Maize,35,0,0,20-20,37660000
28.69,53,41.72,Red,Pulses,16,0,9,14-35-14,24240000
27.38,58.03,33.27,Red,Barley,7,10,17,Urea,1690000
32.77,69.64,45.76,Sandy,Wheat,8,9,13,17-17-17,1.13E+08
36.41,64.96,59.81,Black,Sugarcane,7,10,28,17-17-17,4.53E+08
33.79,66.5,37.64,Sandy,Wheat,19,1,28,14-35-14,1.13E+08
